date,province_state,country_region,cases,mortality
2020-01-24,,Congo (Kinshasa),0,0
2020-01-24,,Costa Rica,0,0
2020-01-24,,Cote d'Ivoire,0,0
2020-01-24,,Croatia,0,0
2020-01-24,,Diamond Princess,0,0
2020-01-24,,Cuba,0,0
2020-01-24,,Cyprus,0,0
2020-01-24,,Czechia,0,0
2020-01-24,Faroe Islands,Denmark,0,0
2020-01-24,Greenland,Denmark,0,0
2020-01-24,,Denmark,0,0
2020-01-24,,Djibouti,0,0
2020-01-24,,Dominican Republic,0,0
2020-01-24,,Ecuador,0,0
2020-01-24,,Egypt,0,0
2020-01-24,,El Salvador,0,0
2020-01-24,,Equatorial Guinea,0,0
2020-01-24,,Eritrea,0,0
2020-01-24,,Estonia,0,0
2020-01-24,,Eswatini,0,0
2020-01-24,,Ethiopia,0,0
2020-01-24,,Fiji,0,0
2020-01-24,,Finland,0,0
2020-01-24,French Guiana,France,0,0
2020-01-24,French Polynesia,France,0,0
2020-01-24,Guadeloupe,France,0,0
2020-01-24,Mayotte,France,0,0
2020-01-24,New Caledonia,France,0,0
2020-01-24,Reunion,France,0,0
2020-01-24,Saint Barthelemy,France,0,0
2020-01-24,St Martin,France,0,0
2020-01-24,Martinique,France,0,0
2020-01-24,,France,2,0
2020-01-24,,Gabon,0,0
2020-01-24,,Gambia,0,0
2020-01-24,,Georgia,0,0
2020-01-24,,Germany,0,0
2020-01-24,,Ghana,0,0
2020-01-24,,Greece,0,0
2020-01-24,,Guatemala,0,0
2020-01-24,,Guinea,0,0
2020-01-24,,Guyana,0,0
2020-01-24,,Haiti,0,0
2020-01-24,,Holy See,0,0
2020-01-24,,Honduras,0,0
2020-01-24,,Hungary,0,0
2020-01-24,,Iceland,0,0
2020-01-24,,India,0,0
2020-01-24,,Indonesia,0,0
2020-01-24,,Iran,0,0
2020-01-24,,Iraq,0,0
2020-01-24,,Ireland,0,0
2020-01-24,,Israel,0,0
2020-01-24,,Italy,0,0
2020-01-24,,Jamaica,0,0
2020-01-24,,Japan,2,0
2020-01-24,,Jordan,0,0
2020-01-24,,Kazakhstan,0,0
2020-01-24,,Kenya,0,0
2020-01-24,,"Korea, South",2,0
2020-01-24,,Kuwait,0,0
2020-01-24,,Kyrgyzstan,0,0
2020-01-24,,Latvia,0,0
2020-01-24,,Lebanon,0,0
2020-01-24,,Liberia,0,0
2020-01-24,,Liechtenstein,0,0
2020-01-24,,Lithuania,0,0
2020-01-24,,Luxembourg,0,0
2020-01-24,,Madagascar,0,0
2020-01-24,,Malaysia,0,0
2020-01-24,,Maldives,0,0
2020-01-24,,Malta,0,0
2020-01-24,,Mauritania,0,0
2020-01-24,,Mauritius,0,0
2020-01-24,,Mexico,0,0
2020-01-24,,Moldova,0,0
2020-01-24,,Monaco,0,0
2020-01-24,,Mongolia,0,0
2020-01-24,,Montenegro,0,0
2020-01-24,,Morocco,0,0
2020-01-24,,Namibia,0,0
2020-01-24,,Nepal,0,0
2020-01-24,Aruba,Netherlands,0,0
2020-01-24,Curacao,Netherlands,0,0
2020-01-24,Sint Maarten,Netherlands,0,0
2020-01-24,,Netherlands,0,0
2020-01-24,,New Zealand,0,0
2020-01-24,,Nicaragua,0,0
2020-01-24,,Niger,0,0
2020-01-24,,Nigeria,0,0
2020-01-24,,North Macedonia,0,0
2020-01-24,,Norway,0,0
2020-01-24,,Oman,0,0
2020-01-24,,Pakistan,0,0
2020-01-24,,Panama,0,0
2020-01-24,,Papua New Guinea,0,0
2020-01-24,,Paraguay,0,0
2020-01-24,,Peru,0,0
2020-01-24,,Philippines,0,0
2020-01-24,,Poland,0,0
2020-01-24,,Portugal,0,0
2020-01-24,,Qatar,0,0
2020-01-24,,Romania,0,0
2020-01-24,,Russia,0,0
2020-01-24,,Rwanda,0,0
2020-01-24,,Saint Lucia,0,0
2020-01-24,,Saint Vincent and the Grenadines,0,0
2020-01-24,,San Marino,0,0
2020-01-24,,Saudi Arabia,0,0
2020-01-24,,Senegal,0,0
2020-01-24,,Serbia,0,0
2020-01-24,,Seychelles,0,0
2020-01-24,,Singapore,3,0
2020-01-24,,Slovakia,0,0
2020-01-24,,Slovenia,0,0
2020-01-24,,Somalia,0,0
2020-01-24,,South Africa,0,0
2020-01-24,,Spain,0,0
2020-01-24,,Sri Lanka,0,0
2020-01-24,,Sudan,0,0
2020-01-24,,Suriname,0,0
2020-01-24,,Sweden,0,0
2020-01-24,,Switzerland,0,0
2020-01-24,,Taiwan*,3,0
2020-01-24,,Tanzania,0,0
2020-01-24,,Thailand,5,0
2020-01-24,,Togo,0,0
2020-01-24,,Trinidad and Tobago,0,0
2020-01-24,,Tunisia,0,0
2020-01-24,,Turkey,0,0
2020-01-24,,Uganda,0,0
2020-01-24,,Ukraine,0,0
2020-01-24,,United Arab Emirates,0,0
2020-01-24,Bermuda,United Kingdom,0,0
2020-01-24,Cayman Islands,United Kingdom,0,0
2020-01-24,Channel Islands,United Kingdom,0,0
2020-01-24,Gibraltar,United Kingdom,0,0
2020-01-24,Isle of Man,United Kingdom,0,0
2020-01-24,Montserrat,United Kingdom,0,0
2020-01-24,,United Kingdom,0,0
2020-01-24,,Uruguay,0,0
2020-01-24,,US,2,0
2020-01-24,,Uzbekistan,0,0
2020-01-24,,Venezuela,0,0
2020-01-24,,Vietnam,2,0
2020-01-24,,Zambia,0,0
2020-01-24,,Zimbabwe,0,0
2020-01-24,Diamond Princess,Canada,0,0
2020-01-24,,Dominica,0,0
2020-01-24,,Grenada,0,0
2020-01-24,,Mozambique,0,0
2020-01-24,,Syria,0,0
2020-01-24,,Timor-Leste,0,0
2020-01-24,,Belize,0,0
2020-01-24,,Laos,0,0
2020-01-24,,Libya,0,0
2020-01-24,,West Bank and Gaza,0,0
2020-01-24,,Guinea-Bissau,0,0
2020-01-24,,Mali,0,0
2020-01-24,,Saint Kitts and Nevis,0,0
2020-01-24,Northwest Territories,Canada,0,0
2020-01-24,Yukon,Canada,0,0
2020-01-24,,Kosovo,0,0
2020-01-24,,Burma,0,0
2020-01-24,Anguilla,United Kingdom,0,0
2020-01-24,British Virgin Islands,United Kingdom,0,0
2020-01-24,Turks and Caicos Islands,United Kingdom,0,0
2020-01-24,,MS Zaandam,0,0
2020-01-24,,Botswana,0,0
2020-01-24,,Burundi,0,0
2020-01-24,,Sierra Leone,0,0
2020-01-24,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0
2020-01-24,,Malawi,0,0
2020-01-24,Falkland Islands (Malvinas),United Kingdom,0,0
2020-01-24,Saint Pierre and Miquelon,France,0,0
2020-01-24,,South Sudan,0,0
2020-01-24,,Western Sahara,0,0
2020-01-24,,Sao Tome and Principe,0,0
2020-01-24,,Yemen,0,0
2020-01-24,,Comoros,0,0
2020-01-24,,Tajikistan,0,0
2020-01-24,,Lesotho,0,0
2020-01-24,,Australia,0,0
2020-01-24,,Canada,0,0
2020-01-24,,China,920,26
2020-01-24,,Denmark,0,0
2020-01-24,Alabama,US,0,0
2020-01-24,Alaska,US,0,0
2020-01-24,American Samoa,US,0,0
2020-01-24,Arizona,US,0,0
2020-01-24,Arkansas,US,0,0
2020-01-24,California,US,0,0
2020-01-24,Colorado,US,0,0
2020-01-24,Connecticut,US,0,0
2020-01-24,Delaware,US,0,0
2020-01-24,Diamond Princess,US,0,0
2020-01-24,District of Columbia,US,0,0
2020-01-24,Florida,US,0,0
2020-01-24,Georgia,US,0,0
2020-01-24,Grand Princess,US,0,0
2020-01-24,Guam,US,0,0
2020-01-24,Hawaii,US,0,0
2020-01-24,Idaho,US,0,0
2020-01-24,Illinois,US,1,0
2020-01-24,Indiana,US,0,0
2020-01-24,Iowa,US,0,0
2020-01-24,Kansas,US,0,0
2020-01-24,Kentucky,US,0,0
2020-01-24,Louisiana,US,0,0
2020-01-24,Maine,US,0,0
2020-01-24,Maryland,US,0,0
2020-01-24,Massachusetts,US,0,0
2020-01-24,Michigan,US,0,0
2020-01-24,Minnesota,US,0,0
2020-01-24,Mississippi,US,0,0
2020-01-24,Missouri,US,0,0
2020-01-24,Montana,US,0,0
2020-01-24,Nebraska,US,0,0
2020-01-24,Nevada,US,0,0
2020-01-24,New Hampshire,US,0,0
2020-01-24,New Jersey,US,0,0
2020-01-24,New Mexico,US,0,0
2020-01-24,New York,US,0,0
2020-01-24,North Carolina,US,0,0
2020-01-24,North Dakota,US,0,0
2020-01-24,Northern Mariana Islands,US,0,0
2020-01-24,Ohio,US,0,0
2020-01-24,Oklahoma,US,0,0
2020-01-24,Oregon,US,0,0
2020-01-24,Pennsylvania,US,0,0
2020-01-24,Puerto Rico,US,0,0
2020-01-24,Rhode Island,US,0,0
2020-01-24,South Carolina,US,0,0
2020-01-24,South Dakota,US,0,0
2020-01-24,Tennessee,US,0,0
2020-01-24,Texas,US,0,0
2020-01-24,Utah,US,0,0
2020-01-24,Vermont,US,0,0
2020-01-24,Virgin Islands,US,0,0
2020-01-24,Virginia,US,0,0
2020-01-24,Washington,US,1,0
2020-01-24,West Virginia,US,0,0
2020-01-24,Wisconsin,US,0,0
2020-01-24,Wyoming,US,0,0
2020-01-25,,Afghanistan,0,0
2020-01-25,,Albania,0,0
2020-01-25,,Algeria,0,0
2020-01-25,,Andorra,0,0
2020-01-25,,Angola,0,0
2020-01-25,,Antigua and Barbuda,0,0
2020-01-25,,Argentina,0,0
2020-01-25,,Armenia,0,0
2020-01-25,Australian Capital Territory,Australia,0,0
2020-01-25,New South Wales,Australia,0,0
2020-01-25,Northern Territory,Australia,0,0
2020-01-25,Queensland,Australia,0,0
2020-01-25,South Australia,Australia,0,0
2020-01-25,Tasmania,Australia,0,0
2020-01-25,Victoria,Australia,0,0
2020-01-25,Western Australia,Australia,0,0
2020-01-25,,Austria,0,0
2020-01-25,,Azerbaijan,0,0
2020-01-25,,Bahamas,0,0
2020-01-25,,Bahrain,0,0
2020-01-25,,Bangladesh,0,0
2020-01-25,,Barbados,0,0
2020-01-25,,Belarus,0,0
2020-01-25,,Belgium,0,0
2020-01-25,,Benin,0,0
2020-01-25,,Bhutan,0,0
2020-01-25,,Bolivia,0,0
2020-01-25,,Bosnia and Herzegovina,0,0
2020-01-25,,Brazil,0,0
2020-01-25,,Brunei,0,0
2020-01-25,,Bulgaria,0,0
2020-01-25,,Burkina Faso,0,0
2020-01-25,,Cabo Verde,0,0
2020-01-25,,Cambodia,0,0
2020-01-25,,Cameroon,0,0
2020-01-25,Alberta,Canada,0,0
2020-01-25,British Columbia,Canada,0,0
2020-01-25,Grand Princess,Canada,0,0
2020-01-25,Manitoba,Canada,0,0
2020-01-25,New Brunswick,Canada,0,0
2020-01-25,Newfoundland and Labrador,Canada,0,0
2020-01-25,Nova Scotia,Canada,0,0
2020-01-25,Ontario,Canada,0,0
2020-01-25,Prince Edward Island,Canada,0,0
2020-01-25,Quebec,Canada,0,0
2020-01-25,Saskatchewan,Canada,0,0
2020-01-25,,Central African Republic,0,0
2020-01-25,,Chad,0,0
2020-01-25,,Chile,0,0
2020-01-25,Anhui,China,39,0
2020-01-25,Beijing,China,41,0
2020-01-25,Chongqing,China,57,0
2020-01-25,Fujian,China,18,0
2020-01-25,Gansu,China,4,0
2020-01-25,Guangdong,China,78,0
2020-01-25,Guangxi,China,23,0
2020-01-25,Guizhou,China,4,0
2020-01-25,Hainan,China,19,0
2020-01-25,Hebei,China,8,1
2020-01-25,Heilongjiang,China,9,1
2020-01-25,Henan,China,32,0
2020-01-25,Hong Kong,China,5,0
2020-01-25,Hubei,China,761,40
2020-01-25,Hunan,China,43,0
2020-01-25,Inner Mongolia,China,7,0
2020-01-25,Jiangsu,China,18,0
2020-01-25,Jiangxi,China,18,0
2020-01-25,Jilin,China,4,0
2020-01-25,Liaoning,China,17,0
2020-01-25,Macau,China,2,0
2020-01-25,Ningxia,China,3,0
2020-01-25,Qinghai,China,1,0
2020-01-25,Shaanxi,China,15,0
2020-01-25,Shandong,China,27,0
2020-01-25,Shanghai,China,33,0
2020-01-25,Shanxi,China,6,0
2020-01-25,Sichuan,China,28,0
2020-01-25,Tianjin,China,10,0
2020-01-25,Tibet,China,0,0
2020-01-25,Xinjiang,China,3,0
2020-01-25,Yunnan,China,11,0
2020-01-25,Zhejiang,China,62,0
2020-01-25,,Colombia,0,0
2020-01-25,,Congo (Brazzaville),0,0
2020-01-25,,Congo (Kinshasa),0,0
2020-01-25,,Costa Rica,0,0
2020-01-25,,Cote d'Ivoire,0,0
2020-01-25,,Croatia,0,0
2020-01-25,,Diamond Princess,0,0
2020-01-25,,Cuba,0,0
2020-01-25,,Cyprus,0,0
2020-01-25,,Czechia,0,0
2020-01-25,Faroe Islands,Denmark,0,0
2020-01-25,Greenland,Denmark,0,0
2020-01-25,,Denmark,0,0
2020-01-25,,Djibouti,0,0
2020-01-25,,Dominican Republic,0,0
2020-01-25,,Ecuador,0,0
2020-01-25,,Egypt,0,0
2020-01-25,,El Salvador,0,0
2020-01-25,,Equatorial Guinea,0,0
2020-01-25,,Eritrea,0,0
2020-01-25,,Estonia,0,0
2020-01-25,,Eswatini,0,0
2020-01-25,,Ethiopia,0,0
2020-01-25,,Fiji,0,0
2020-01-25,,Finland,0,0
2020-01-25,French Guiana,France,0,0
2020-01-25,French Polynesia,France,0,0
2020-01-25,Guadeloupe,France,0,0
2020-01-25,Mayotte,France,0,0
2020-01-25,New Caledonia,France,0,0
2020-01-25,Reunion,France,0,0
2020-01-25,Saint Barthelemy,France,0,0
2020-01-25,St Martin,France,0,0
2020-01-25,Martinique,France,0,0
2020-01-25,,France,3,0
2020-01-25,,Gabon,0,0
2020-01-25,,Gambia,0,0
2020-01-25,,Georgia,0,0
2020-01-25,,Germany,0,0
2020-01-25,,Ghana,0,0
2020-01-25,,Greece,0,0
2020-01-25,,Guatemala,0,0
2020-01-25,,Guinea,0,0
2020-01-25,,Guyana,0,0
2020-01-25,,Haiti,0,0
2020-01-25,,Holy See,0,0
2020-01-25,,Honduras,0,0
2020-01-25,,Hungary,0,0
2020-01-25,,Iceland,0,0
2020-01-25,,India,0,0
2020-01-25,,Indonesia,0,0
2020-01-25,,Iran,0,0
2020-01-25,,Iraq,0,0
2020-01-25,,Ireland,0,0
2020-01-25,,Israel,0,0
2020-01-25,,Italy,0,0
2020-01-25,,Jamaica,0,0
2020-01-25,,Japan,2,0
2020-01-25,,Jordan,0,0
2020-01-25,,Kazakhstan,0,0
2020-01-25,,Kenya,0,0
2020-01-25,,"Korea, South",2,0
2020-01-25,,Kuwait,0,0
2020-01-25,,Kyrgyzstan,0,0
2020-01-25,,Latvia,0,0
2020-01-25,,Lebanon,0,0
2020-01-25,,Liberia,0,0
2020-01-25,,Liechtenstein,0,0
2020-01-25,,Lithuania,0,0
2020-01-25,,Luxembourg,0,0
2020-01-25,,Madagascar,0,0
2020-01-25,,Malaysia,3,0
2020-01-25,,Maldives,0,0
2020-01-25,,Malta,0,0
2020-01-25,,Mauritania,0,0
2020-01-25,,Mauritius,0,0
2020-01-25,,Mexico,0,0
2020-01-25,,Moldova,0,0
2020-01-25,,Monaco,0,0
2020-01-25,,Mongolia,0,0
2020-01-25,,Montenegro,0,0
2020-01-25,,Morocco,0,0
2020-01-25,,Namibia,0,0
2020-01-25,,Nepal,1,0
2020-01-25,Aruba,Netherlands,0,0
2020-01-25,Curacao,Netherlands,0,0
2020-01-25,Sint Maarten,Netherlands,0,0
2020-01-25,,Netherlands,0,0
2020-01-25,,New Zealand,0,0
2020-01-25,,Nicaragua,0,0
2020-01-25,,Niger,0,0
2020-01-25,,Nigeria,0,0
2020-01-25,,North Macedonia,0,0
2020-01-25,,Norway,0,0
2020-01-25,,Oman,0,0
2020-01-25,,Pakistan,0,0
2020-01-25,,Panama,0,0
2020-01-25,,Papua New Guinea,0,0
2020-01-25,,Paraguay,0,0
2020-01-25,,Peru,0,0
2020-01-25,,Philippines,0,0
2020-01-25,,Poland,0,0
2020-01-25,,Portugal,0,0
2020-01-25,,Qatar,0,0
2020-01-25,,Romania,0,0
2020-01-25,,Russia,0,0
2020-01-25,,Rwanda,0,0
2020-01-25,,Saint Lucia,0,0
2020-01-25,,Saint Vincent and the Grenadines,0,0
2020-01-25,,San Marino,0,0
2020-01-25,,Saudi Arabia,0,0
2020-01-25,,Senegal,0,0
2020-01-25,,Serbia,0,0
2020-01-25,,Seychelles,0,0
2020-01-25,,Singapore,3,0
2020-01-25,,Slovakia,0,0
2020-01-25,,Slovenia,0,0
2020-01-25,,Somalia,0,0
2020-01-25,,South Africa,0,0
2020-01-25,,Spain,0,0
2020-01-25,,Sri Lanka,0,0
2020-01-25,,Sudan,0,0
2020-01-25,,Suriname,0,0
2020-01-25,,Sweden,0,0
2020-01-25,,Switzerland,0,0
2020-01-25,,Taiwan*,3,0
2020-01-25,,Tanzania,0,0
2020-01-25,,Thailand,7,0
2020-01-25,,Togo,0,0
2020-01-25,,Trinidad and Tobago,0,0
2020-01-25,,Tunisia,0,0
2020-01-25,,Turkey,0,0
2020-01-25,,Uganda,0,0
2020-01-25,,Ukraine,0,0
2020-01-25,,United Arab Emirates,0,0
2020-01-25,Bermuda,United Kingdom,0,0
2020-01-25,Cayman Islands,United Kingdom,0,0
2020-01-25,Channel Islands,United Kingdom,0,0
2020-01-25,Gibraltar,United Kingdom,0,0
2020-01-25,Isle of Man,United Kingdom,0,0
2020-01-25,Montserrat,United Kingdom,0,0
2020-01-25,,United Kingdom,0,0
2020-01-25,,Uruguay,0,0
2020-01-25,,US,2,0
2020-01-25,,Uzbekistan,0,0
2020-01-25,,Venezuela,0,0
2020-01-25,,Vietnam,2,0
2020-01-25,,Zambia,0,0
2020-01-25,,Zimbabwe,0,0
2020-01-25,Diamond Princess,Canada,0,0
2020-01-25,,Dominica,0,0
2020-01-25,,Grenada,0,0
2020-01-25,,Mozambique,0,0
2020-01-25,,Syria,0,0
2020-01-25,,Timor-Leste,0,0
2020-01-25,,Belize,0,0
2020-01-25,,Laos,0,0
2020-01-25,,Libya,0,0
2020-01-25,,West Bank and Gaza,0,0
2020-01-25,,Guinea-Bissau,0,0
2020-01-25,,Mali,0,0
2020-01-25,,Saint Kitts and Nevis,0,0
2020-01-25,Northwest Territories,Canada,0,0
2020-01-25,Yukon,Canada,0,0
2020-01-25,,Kosovo,0,0
2020-01-25,,Burma,0,0
2020-01-25,Anguilla,United Kingdom,0,0
2020-01-25,British Virgin Islands,United Kingdom,0,0
2020-01-25,Turks and Caicos Islands,United Kingdom,0,0
2020-01-25,,MS Zaandam,0,0
2020-01-25,,Botswana,0,0
2020-01-25,,Burundi,0,0
2020-01-25,,Sierra Leone,0,0
2020-01-25,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0
2020-01-25,,Malawi,0,0
2020-01-25,Falkland Islands (Malvinas),United Kingdom,0,0
2020-01-25,Saint Pierre and Miquelon,France,0,0
2020-01-25,,South Sudan,0,0
2020-01-25,,Western Sahara,0,0
2020-01-25,,Sao Tome and Principe,0,0
2020-01-25,,Yemen,0,0
2020-01-25,,Comoros,0,0
2020-01-25,,Tajikistan,0,0
2020-01-25,,Lesotho,0,0
2020-01-25,,Australia,0,0
2020-01-25,,Canada,0,0
2020-01-25,,China,1406,42
2020-01-25,,Denmark,0,0
2020-01-25,Alabama,US,0,0
2020-01-25,Alaska,US,0,0
2020-01-25,American Samoa,US,0,0
2020-01-25,Arizona,US,0,0
2020-01-25,Arkansas,US,0,0
2020-01-25,California,US,0,0
2020-01-25,Colorado,US,0,0
2020-01-25,Connecticut,US,0,0
2020-01-25,Delaware,US,0,0
2020-01-25,Diamond Princess,US,0,0
2020-01-25,District of Columbia,US,0,0
2020-01-25,Florida,US,0,0
2020-01-25,Georgia,US,0,0
2020-01-25,Grand Princess,US,0,0
2020-01-25,Guam,US,0,0
2020-01-25,Hawaii,US,0,0
2020-01-25,Idaho,US,0,0
2020-01-25,Illinois,US,1,0
2020-01-25,Indiana,US,0,0
2020-01-25,Iowa,US,0,0
2020-01-25,Kansas,US,0,0
2020-01-25,Kentucky,US,0,0
2020-01-25,Louisiana,US,0,0
2020-01-25,Maine,US,0,0
2020-01-25,Maryland,US,0,0
2020-01-25,Massachusetts,US,0,0
2020-01-25,Michigan,US,0,0
2020-01-25,Minnesota,US,0,0
2020-01-25,Mississippi,US,0,0
2020-01-25,Missouri,US,0,0
2020-01-25,Montana,US,0,0
2020-01-25,Nebraska,US,0,0
2020-01-25,Nevada,US,0,0
2020-01-25,New Hampshire,US,0,0
2020-01-25,New Jersey,US,0,0
2020-01-25,New Mexico,US,0,0
2020-01-25,New York,US,0,0
2020-01-25,North Carolina,US,0,0
2020-01-25,North Dakota,US,0,0
2020-01-25,Northern Mariana Islands,US,0,0
2020-01-25,Ohio,US,0,0
2020-01-25,Oklahoma,US,0,0
2020-01-25,Oregon,US,0,0
2020-01-25,Pennsylvania,US,0,0
2020-01-25,Puerto Rico,US,0,0
2020-01-25,Rhode Island,US,0,0
2020-01-25,South Carolina,US,0,0
2020-01-25,South Dakota,US,0,0
2020-01-25,Tennessee,US,0,0
2020-01-25,Texas,US,0,0
2020-01-25,Utah,US,0,0
2020-01-25,Vermont,US,0,0
2020-01-25,Virgin Islands,US,0,0
2020-01-25,Virginia,US,0,0
2020-01-25,Washington,US,1,0
2020-01-25,West Virginia,US,0,0
2020-01-25,Wisconsin,US,0,0
2020-01-25,Wyoming,US,0,0
2020-01-26,,Afghanistan,0,0
2020-01-26,,Albania,0,0
2020-01-26,,Algeria,0,0
2020-01-26,,Andorra,0,0
2020-01-26,,Angola,0,0
2020-01-26,,Antigua and Barbuda,0,0
2020-01-26,,Argentina,0,0
2020-01-26,,Armenia,0,0
2020-01-26,Australian Capital Territory,Australia,0,0
2020-01-26,New South Wales,Australia,3,0
2020-01-26,Northern Territory,Australia,0,0
2020-01-26,Queensland,Australia,0,0
2020-01-26,South Australia,Australia,0,0
2020-01-26,Tasmania,Australia,0,0
2020-01-26,Victoria,Australia,1,0
2020-01-26,Western Australia,Australia,0,0
2020-01-26,,Austria,0,0
2020-01-26,,Azerbaijan,0,0
2020-01-26,,Bahamas,0,0
2020-01-26,,Bahrain,0,0
2020-01-26,,Bangladesh,0,0
2020-01-26,,Barbados,0,0
2020-01-26,,Belarus,0,0
2020-01-26,,Belgium,0,0
2020-01-26,,Benin,0,0
2020-01-26,,Bhutan,0,0
2020-01-26,,Bolivia,0,0
2020-01-26,,Bosnia and Herzegovina,0,0
2020-01-26,,Brazil,0,0
2020-01-26,,Brunei,0,0
2020-01-26,,Bulgaria,0,0
2020-01-26,,Burkina Faso,0,0
2020-01-26,,Cabo Verde,0,0
2020-01-26,,Cambodia,0,0
2020-01-26,,Cameroon,0,0
2020-01-26,Alberta,Canada,0,0
2020-01-26,British Columbia,Canada,0,0
2020-01-26,Grand Princess,Canada,0,0
2020-01-26,Manitoba,Canada,0,0
2020-01-26,New Brunswick,Canada,0,0
2020-01-26,Newfoundland and Labrador,Canada,0,0
2020-01-26,Nova Scotia,Canada,0,0
2020-01-26,Ontario,Canada,1,0
2020-01-26,Prince Edward Island,Canada,0,0
2020-01-26,Quebec,Canada,0,0
2020-01-26,Saskatchewan,Canada,0,0
2020-01-26,,Central African Republic,0,0
2020-01-26,,Chad,0,0
2020-01-26,,Chile,0,0
2020-01-26,Anhui,China,60,0
2020-01-26,Beijing,China,68,0
2020-01-26,Chongqing,China,75,0
2020-01-26,Fujian,China,35,0
2020-01-26,Gansu,China,7,0
2020-01-26,Guangdong,China,111,0
2020-01-26,Guangxi,China,36,0
2020-01-26,Guizhou,China,5,0
2020-01-26,Hainan,China,22,0
2020-01-26,Hebei,China,13,1
2020-01-26,Heilongjiang,China,15,1
2020-01-26,Henan,China,83,1
2020-01-26,Hong Kong,China,8,0
2020-01-26,Hubei,China,1058,52
2020-01-26,Hunan,China,69,0
2020-01-26,Inner Mongolia,China,7,0
2020-01-26,Jiangsu,China,33,0
2020-01-26,Jiangxi,China,36,0
2020-01-26,Jilin,China,4,0
2020-01-26,Liaoning,China,21,0
2020-01-26,Macau,China,5,0
2020-01-26,Ningxia,China,4,0
2020-01-26,Qinghai,China,1,0
2020-01-26,Shaanxi,China,22,0
2020-01-26,Shandong,China,46,0
2020-01-26,Shanghai,China,40,1
2020-01-26,Shanxi,China,9,0
2020-01-26,Sichuan,China,44,0
2020-01-26,Tianjin,China,14,0
2020-01-26,Tibet,China,0,0
2020-01-26,Xinjiang,China,4,0
2020-01-26,Yunnan,China,16,0
2020-01-26,Zhejiang,China,104,0
2020-01-26,,Colombia,0,0
2020-01-26,,Congo (Brazzaville),0,0
2020-01-26,,Congo (Kinshasa),0,0
2020-01-26,,Costa Rica,0,0
2020-01-26,,Cote d'Ivoire,0,0
2020-01-26,,Croatia,0,0
2020-01-26,,Diamond Princess,0,0
2020-01-26,,Cuba,0,0
2020-01-26,,Cyprus,0,0
2020-01-26,,Czechia,0,0
2020-01-26,Faroe Islands,Denmark,0,0
2020-01-26,Greenland,Denmark,0,0
2020-01-26,,Denmark,0,0
2020-01-26,,Djibouti,0,0
2020-01-26,,Dominican Republic,0,0
2020-01-26,,Ecuador,0,0
2020-01-26,,Egypt,0,0
2020-01-26,,El Salvador,0,0
2020-01-26,,Equatorial Guinea,0,0
2020-01-26,,Eritrea,0,0
2020-01-26,,Estonia,0,0
2020-01-26,,Eswatini,0,0
2020-01-26,,Ethiopia,0,0
2020-01-26,,Fiji,0,0
2020-01-26,,Finland,0,0
2020-01-26,French Guiana,France,0,0
2020-01-26,French Polynesia,France,0,0
2020-01-26,Guadeloupe,France,0,0
2020-01-26,Mayotte,France,0,0
2020-01-26,New Caledonia,France,0,0
2020-01-26,Reunion,France,0,0
2020-01-26,Saint Barthelemy,France,0,0
2020-01-26,St Martin,France,0,0
2020-01-26,Martinique,France,0,0
2020-01-26,,France,3,0
2020-01-26,,Gabon,0,0
2020-01-26,,Gambia,0,0
2020-01-26,,Georgia,0,0
2020-01-26,,Germany,0,0
2020-01-26,,Ghana,0,0
2020-01-26,,Greece,0,0
2020-01-26,,Guatemala,0,0
2020-01-26,,Guinea,0,0
2020-01-26,,Guyana,0,0
2020-01-26,,Haiti,0,0
2020-01-26,,Holy See,0,0
2020-01-26,,Honduras,0,0
2020-01-26,,Hungary,0,0
2020-01-26,,Iceland,0,0
2020-01-26,,India,0,0
2020-01-26,,Indonesia,0,0
2020-01-26,,Iran,0,0
2020-01-26,,Iraq,0,0
2020-01-26,,Ireland,0,0
2020-01-26,,Israel,0,0
2020-01-26,,Italy,0,0
2020-01-26,,Jamaica,0,0
2020-01-26,,Japan,4,0
2020-01-26,,Jordan,0,0
2020-01-26,,Kazakhstan,0,0
2020-01-26,,Kenya,0,0
2020-01-26,,"Korea, South",3,0
2020-01-26,,Kuwait,0,0
2020-01-26,,Kyrgyzstan,0,0
2020-01-26,,Latvia,0,0
2020-01-26,,Lebanon,0,0
2020-01-26,,Liberia,0,0
2020-01-26,,Liechtenstein,0,0
2020-01-26,,Lithuania,0,0
2020-01-26,,Luxembourg,0,0
2020-01-26,,Madagascar,0,0
2020-01-26,,Malaysia,4,0
2020-01-26,,Maldives,0,0
2020-01-26,,Malta,0,0
2020-01-26,,Mauritania,0,0
2020-01-26,,Mauritius,0,0
2020-01-26,,Mexico,0,0
2020-01-26,,Moldova,0,0
2020-01-26,,Monaco,0,0
2020-01-26,,Mongolia,0,0
2020-01-26,,Montenegro,0,0
2020-01-26,,Morocco,0,0
2020-01-26,,Namibia,0,0
2020-01-26,,Nepal,1,0
2020-01-26,Aruba,Netherlands,0,0
2020-01-26,Curacao,Netherlands,0,0
2020-01-26,Sint Maarten,Netherlands,0,0
2020-01-26,,Netherlands,0,0
2020-01-26,,New Zealand,0,0
2020-01-26,,Nicaragua,0,0
2020-01-26,,Niger,0,0
