province_state,county,inflection_result,inflection_date,slope_max,trust_index
Pennsylvania,Allegheny,1,2020-04-22,7.1000000000000005,1.0
Pennsylvania,Armstrong,-1,,,
Pennsylvania,Beaver,1,2020-04-20,6.1000000000000005,1.0
Pennsylvania,Bedford,-1,,,
Pennsylvania,Berks,1,2020-04-21,13.0,1.0
Pennsylvania,Blair,-1,,,
Pennsylvania,Bradford,-1,,,
Pennsylvania,Bucks,1,2020-05-01,19.1,0.1
Pennsylvania,Butler,-1,,,
Pennsylvania,Cambria,-1,,,
Pennsylvania,Cameron,-1,,,
Pennsylvania,Carbon,1,2020-04-17,1.1,1.0
Pennsylvania,Centre,-1,,,
Pennsylvania,Chester,1,2020-05-01,8.6,0.1
Pennsylvania,Clarion,-1,,,
Pennsylvania,Clearfield,-1,,,
Pennsylvania,Clinton,-1,,,
Pennsylvania,Columbia,1,2020-04-30,1.9000000000000001,0.2
Pennsylvania,Crawford,-1,,,
Pennsylvania,Cumberland,1,2020-04-30,2.2,0.2
Pennsylvania,Dauphin,1,2020-04-24,2.5,0.8
Pennsylvania,Delaware,1,2020-04-30,27.0,0.2
Pennsylvania,Elk,-1,,,
Pennsylvania,Erie,-1,,,
Pennsylvania,Fayette,-1,,,
Pennsylvania,Forest,-1,,,
Pennsylvania,Franklin,1,2020-04-30,1.2000000000000002,0.2
Pennsylvania,Fulton,-1,,,
Pennsylvania,Greene,-1,,,
Pennsylvania,Huntingdon,-1,,,
Pennsylvania,Indiana,-1,,,
Pennsylvania,Jefferson,-1,,,
Pennsylvania,Juniata,-1,,,
Pennsylvania,Lackawanna,1,2020-04-22,5.6000000000000005,1.0
Pennsylvania,Lancaster,1,2020-04-21,20.900000000000002,1.0
Pennsylvania,Lawrence,-1,,,
Pennsylvania,Lebanon,1,2020-04-21,1.3,1.0
Pennsylvania,Lehigh,1,2020-04-30,6.2,0.2
Pennsylvania,Luzerne,1,2020-04-23,7.6000000000000005,0.9
Pennsylvania,Lycoming,-1,,,
Pennsylvania,McKean,-1,,,
Pennsylvania,Mercer,-1,,,
Pennsylvania,Mifflin,-1,,,
Pennsylvania,Monroe,1,2020-04-21,3.9000000000000004,1.0
Pennsylvania,Montgomery,1,2020-04-30,36.5,0.2
Pennsylvania,Montour,-1,,,
Pennsylvania,Northampton,1,2020-05-01,12.9,0.1
Pennsylvania,Northumberland,-1,,,
Pennsylvania,Perry,-1,,,
Pennsylvania,Philadelphia,1,2020-04-19,36.4,1.0
Pennsylvania,Pike,1,2020-04-08,1.4000000000000001,1.0
Pennsylvania,Potter,-1,,,
Pennsylvania,Schuylkill,-1,,,
Pennsylvania,Snyder,-1,,,
Pennsylvania,Somerset,-1,,,
Pennsylvania,Sullivan,-1,,,
Pennsylvania,Susquehanna,-1,,,
Pennsylvania,Tioga,-1,,,
Pennsylvania,Union,-1,,,
Pennsylvania,Venango,-1,,,
Pennsylvania,Warren,-1,,,
Pennsylvania,Washington,-1,,,
Pennsylvania,Wayne,-1,,,
Pennsylvania,Westmoreland,1,2020-04-17,2.1,1.0
Pennsylvania,Wyoming,-1,,,
Pennsylvania,York,1,2020-04-22,2.7,1.0
Pennsylvania,Out of PA,-1,,,
Rhode Island,Bristol,-1,,,
Rhode Island,Kent,-1,,,
Rhode Island,Newport,-1,,,
Rhode Island,Providence,-1,,,
Rhode Island,Washington,-1,,,
Rhode Island,Out of RI,-1,,,
South Carolina,Abbeville,-1,,,
South Carolina,Aiken,-1,,,
South Carolina,Allendale,-1,,,
South Carolina,Anderson,-1,,,
South Carolina,Bamberg,-1,,,
South Carolina,Barnwell,-1,,,
South Carolina,Beaufort,1,2020-04-24,1.1,0.8
South Carolina,Berkeley,1,2020-04-25,1.0,0.7
South Carolina,Calhoun,-1,,,
South Carolina,Charleston,-1,,,
South Carolina,Cherokee,-1,,,
South Carolina,Chester,-1,,,
South Carolina,Chesterfield,-1,,,
South Carolina,Clarendon,1,2020-05-01,2.2,0.1
South Carolina,Colleton,-1,,,
South Carolina,Darlington,-1,,,
South Carolina,Dillon,-1,,,
South Carolina,Dorchester,-1,,,
South Carolina,Edgefield,-1,,,
South Carolina,Fairfield,-1,,,
South Carolina,Florence,1,2020-05-01,1.4000000000000001,0.1
South Carolina,Georgetown,-1,,,
South Carolina,Greenville,1,2020-05-01,5.1000000000000005,0.1
South Carolina,Greenwood,-1,,,
South Carolina,Hampton,-1,,,
South Carolina,Horry,1,2020-04-19,1.1,1.0
South Carolina,Jasper,-1,,,
South Carolina,Kershaw,1,2020-04-16,1.1,1.0
South Carolina,Lancaster,-1,,,
South Carolina,Laurens,-1,,,
South Carolina,Lee,-1,,,
South Carolina,Lexington,1,2020-04-25,0.9,0.7
South Carolina,McCormick,-1,,,
South Carolina,Marion,-1,,,
South Carolina,Marlboro,-1,,,
South Carolina,Newberry,-1,,,
South Carolina,Oconee,-1,,,
South Carolina,Orangeburg,-1,,,
South Carolina,Pickens,-1,,,
South Carolina,Richland,1,2020-05-01,4.2,0.1
South Carolina,Saluda,-1,,,
South Carolina,Spartanburg,1,2020-04-10,0.9,1.0
South Carolina,Sumter,1,2020-04-30,1.5,0.2
South Carolina,Union,-1,,,
South Carolina,Williamsburg,-1,,,
South Carolina,York,-1,,,
South Carolina,Out of SC,-1,,,
South Dakota,Aurora,-1,,,
South Dakota,Beadle,-1,,,
South Dakota,Bennett,-1,,,
South Dakota,Bon Homme,-1,,,
South Dakota,Brookings,-1,,,
South Dakota,Brown,-1,,,
South Dakota,Brule,-1,,,
South Dakota,Buffalo,-1,,,
South Dakota,Butte,-1,,,
South Dakota,Campbell,-1,,,
South Dakota,Charles Mix,-1,,,
South Dakota,Clark,-1,,,
South Dakota,Clay,-1,,,
South Dakota,Codington,-1,,,
South Dakota,Corson,-1,,,
South Dakota,Custer,-1,,,
South Dakota,Davison,-1,,,
South Dakota,Day,-1,,,
South Dakota,Deuel,-1,,,
South Dakota,Dewey,-1,,,
South Dakota,Douglas,-1,,,
South Dakota,Edmunds,-1,,,
South Dakota,Fall River,-1,,,
South Dakota,Faulk,-1,,,
South Dakota,Grant,-1,,,
South Dakota,Gregory,-1,,,
South Dakota,Haakon,-1,,,
South Dakota,Hamlin,-1,,,
South Dakota,Hand,-1,,,
South Dakota,Hanson,-1,,,
South Dakota,Harding,-1,,,
South Dakota,Hughes,-1,,,
South Dakota,Hutchinson,-1,,,
South Dakota,Hyde,-1,,,
South Dakota,Jackson,-1,,,
South Dakota,Jerauld,-1,,,
South Dakota,Jones,-1,,,
South Dakota,Kingsbury,-1,,,
South Dakota,Lake,-1,,,
South Dakota,Lawrence,-1,,,
South Dakota,Lincoln,-1,,,
South Dakota,Lyman,-1,,,
South Dakota,McCook,-1,,,
South Dakota,McPherson,-1,,,
South Dakota,Marshall,-1,,,
South Dakota,Meade,-1,,,
South Dakota,Mellette,-1,,,
South Dakota,Miner,-1,,,
South Dakota,Minnehaha,0,,,
South Dakota,Moody,-1,,,
South Dakota,Oglala Lakota,-1,,,
South Dakota,Pennington,-1,,,
South Dakota,Perkins,-1,,,
South Dakota,Potter,-1,,,
South Dakota,Roberts,-1,,,
South Dakota,Sanborn,-1,,,
South Dakota,Spink,-1,,,
South Dakota,Stanley,-1,,,
South Dakota,Sully,-1,,,
South Dakota,Todd,-1,,,
South Dakota,Tripp,-1,,,
South Dakota,Turner,-1,,,
South Dakota,Union,-1,,,
South Dakota,Walworth,-1,,,
South Dakota,Yankton,-1,,,
South Dakota,Ziebach,-1,,,
South Dakota,Out of SD,-1,,,
Tennessee,Anderson,-1,,,
Tennessee,Bedford,-1,,,
Tennessee,Benton,-1,,,
Tennessee,Bledsoe,-1,,,
Tennessee,Blount,-1,,,
Tennessee,Bradley,-1,,,
Tennessee,Campbell,-1,,,
Tennessee,Cannon,-1,,,
Tennessee,Carroll,-1,,,
Tennessee,Carter,-1,,,
Tennessee,Cheatham,-1,,,
Tennessee,Chester,-1,,,
Tennessee,Claiborne,-1,,,
Tennessee,Clay,-1,,,
Tennessee,Cocke,-1,,,
Tennessee,Coffee,-1,,,
Tennessee,Crockett,-1,,,
Tennessee,Cumberland,-1,,,
Tennessee,Davidson,1,2020-04-09,2.0,1.0
Tennessee,Decatur,-1,,,
Tennessee,DeKalb,-1,,,
Tennessee,Dickson,-1,,,
Tennessee,Dyer,-1,,,
Tennessee,Fayette,-1,,,
Tennessee,Fentress,-1,,,
Tennessee,Franklin,-1,,,
Tennessee,Gibson,-1,,,
Tennessee,Giles,-1,,,
Tennessee,Grainger,-1,,,
Tennessee,Greene,-1,,,
Tennessee,Grundy,-1,,,
Tennessee,Hamblen,-1,,,
Tennessee,Hamilton,1,2020-04-05,1.3,1.0
Tennessee,Hancock,-1,,,
Tennessee,Hardeman,-1,,,
Tennessee,Hardin,-1,,,
Tennessee,Hawkins,-1,,,
Tennessee,Haywood,-1,,,
Tennessee,Henderson,-1,,,
Tennessee,Henry,-1,,,
Tennessee,Hickman,-1,,,
Tennessee,Houston,-1,,,
Tennessee,Humphreys,-1,,,
Tennessee,Jackson,-1,,,
Tennessee,Jefferson,-1,,,
Tennessee,Johnson,-1,,,
Tennessee,Knox,-1,,,
Tennessee,Lake,-1,,,
Tennessee,Lauderdale,-1,,,
Tennessee,Lawrence,-1,,,
Tennessee,Lewis,-1,,,
Tennessee,Lincoln,-1,,,
Tennessee,Loudon,-1,,,
Tennessee,McMinn,-1,,,
Tennessee,McNairy,-1,,,
Tennessee,Macon,-1,,,
Tennessee,Madison,-1,,,
Tennessee,Marion,-1,,,
Tennessee,Marshall,-1,,,
Tennessee,Maury,-1,,,
Tennessee,Meigs,-1,,,
Tennessee,Monroe,-1,,,
Tennessee,Montgomery,-1,,,
Tennessee,Moore,-1,,,
Tennessee,Morgan,-1,,,
Tennessee,Obion,-1,,,
Tennessee,Overton,-1,,,
Tennessee,Perry,-1,,,
Tennessee,Pickett,-1,,,
Tennessee,Polk,-1,,,
Tennessee,Putnam,-1,,,
Tennessee,Rhea,-1,,,
Tennessee,Roane,-1,,,
Tennessee,Robertson,-1,,,
Tennessee,Rutherford,1,2020-04-10,0.9,1.0
Tennessee,Scott,-1,,,
Tennessee,Sequatchie,-1,,,
Tennessee,Sevier,-1,,,
Tennessee,Shelby,1,2020-04-17,3.0,1.0
Tennessee,Smith,-1,,,
Tennessee,Stewart,-1,,,
Tennessee,Sullivan,-1,,,
Tennessee,Sumner,1,2020-04-09,2.3000000000000003,1.0
Tennessee,Tipton,-1,,,
Tennessee,Trousdale,-1,,,
Tennessee,Unicoi,-1,,,
Tennessee,Union,-1,,,
Tennessee,Van Buren,-1,,,
Tennessee,Warren,-1,,,
Tennessee,Washington,-1,,,
Tennessee,Wayne,-1,,,
Tennessee,Weakley,-1,,,
Tennessee,White,-1,,,
Tennessee,Williamson,-1,,,
Tennessee,Wilson,-1,,,
Tennessee,Out of TN,-1,,,
Texas,Anderson,-1,,,
Texas,Andrews,-1,,,
Texas,Angelina,-1,,,
Texas,Aransas,-1,,,
Texas,Archer,-1,,,
Texas,Armstrong,-1,,,
Texas,Atascosa,-1,,,
Texas,Austin,-1,,,
Texas,Bailey,-1,,,
Texas,Bandera,-1,,,
Texas,Bastrop,-1,,,
Texas,Baylor,-1,,,
Texas,Bee,-1,,,
Texas,Bell,-1,,,
Texas,Bexar,1,2020-04-10,2.8000000000000003,1.0
Texas,Blanco,-1,,,
Texas,Borden,-1,,,
Texas,Bosque,-1,,,
Texas,Bowie,-1,,,
Texas,Brazoria,-1,,,
Texas,Brazos,1,2020-04-18,1.0,1.0
Texas,Brewster,-1,,,
Texas,Briscoe,-1,,,
Texas,Brooks,-1,,,
Texas,Brown,-1,,,
Texas,Burleson,-1,,,
Texas,Burnet,-1,,,
Texas,Caldwell,-1,,,
Texas,Calhoun,-1,,,
Texas,Callahan,-1,,,
Texas,Cameron,1,2020-04-24,2.1,0.8
Texas,Camp,-1,,,
Texas,Carson,-1,,,
Texas,Cass,-1,,,
Texas,Castro,-1,,,
Texas,Chambers,-1,,,
Texas,Cherokee,-1,,,
Texas,Childress,-1,,,
Texas,Clay,-1,,,
Texas,Cochran,-1,,,
Texas,Coke,-1,,,
Texas,Coleman,-1,,,
Texas,Collin,1,2020-04-14,1.1,1.0
Texas,Collingsworth,-1,,,
Texas,Colorado,-1,,,
Texas,Comal,-1,,,
Texas,Comanche,-1,,,
Texas,Concho,-1,,,
Texas,Cooke,-1,,,
Texas,Coryell,-1,,,
Texas,Cottle,-1,,,
Texas,Crane,-1,,,
Texas,Crockett,-1,,,
Texas,Crosby,-1,,,
Texas,Culberson,-1,,,
Texas,Dallam,-1,,,
Texas,Dallas,1,2020-05-01,5.800000000000001,0.1
Texas,Dawson,-1,,,
Texas,Deaf Smith,-1,,,
Texas,Delta,-1,,,
Texas,Denton,1,2020-04-13,1.6,1.0
Texas,DeWitt,-1,,,
Texas,Dickens,-1,,,
Texas,Dimmit,-1,,,
Texas,Donley,-1,,,
Texas,Duval,-1,,,
Texas,Eastland,-1,,,
Texas,Ector,-1,,,
Texas,Edwards,-1,,,
Texas,Ellis,-1,,,
Texas,El Paso,0,,,
Texas,Erath,-1,,,
Texas,Falls,-1,,,
Texas,Fannin,-1,,,
Texas,Fayette,-1,,,
Texas,Fisher,-1,,,
Texas,Floyd,-1,,,
Texas,Foard,-1,,,
Texas,Fort Bend,1,2020-04-11,1.4000000000000001,1.0
Texas,Franklin,-1,,,
Texas,Freestone,-1,,,
Texas,Frio,-1,,,
Texas,Gaines,-1,,,
Texas,Galveston,1,2020-04-11,1.6,1.0
Texas,Garza,-1,,,
Texas,Gillespie,-1,,,
Texas,Glasscock,-1,,,
Texas,Goliad,-1,,,
Texas,Gonzales,-1,,,
Texas,Gray,-1,,,
Texas,Grayson,-1,,,
Texas,Gregg,-1,,,
Texas,Grimes,-1,,,
Texas,Guadalupe,-1,,,
Texas,Hale,-1,,,
Texas,Hall,-1,,,
Texas,Hamilton,-1,,,
Texas,Hansford,-1,,,
Texas,Hardeman,-1,,,
Texas,Hardin,-1,,,
Texas,Harris,1,2020-05-01,9.200000000000001,0.1
Texas,Harrison,-1,,,
Texas,Hartley,-1,,,
Texas,Haskell,-1,,,
Texas,Hays,-1,,,
Texas,Hemphill,-1,,,
Texas,Henderson,-1,,,
Texas,Hidalgo,-1,,,
Texas,Hill,-1,,,
Texas,Hockley,-1,,,
Texas,Hood,-1,,,
Texas,Hopkins,-1,,,
Texas,Houston,-1,,,
Texas,Howard,-1,,,
Texas,Hudspeth,-1,,,
Texas,Hunt,-1,,,
Texas,Hutchinson,-1,,,
Texas,Irion,-1,,,
Texas,Jack,-1,,,
Texas,Jackson,-1,,,
Texas,Jasper,-1,,,
Texas,Jeff Davis,-1,,,
Texas,Jefferson,1,2020-04-25,1.9000000000000001,0.7
Texas,Jim Hogg,-1,,,
Texas,Jim Wells,-1,,,
Texas,Johnson,-1,,,
Texas,Jones,-1,,,
Texas,Karnes,-1,,,
Texas,Kaufman,-1,,,
Texas,Kendall,-1,,,
Texas,Kenedy,-1,,,
Texas,Kent,-1,,,
Texas,Kerr,-1,,,
Texas,Kimble,-1,,,
Texas,King,-1,,,
Texas,Kinney,-1,,,
Texas,Kleberg,-1,,,
Texas,Knox,-1,,,
Texas,Lamar,-1,,,
Texas,Lamb,-1,,,
Texas,Lampasas,-1,,,
Texas,La Salle,-1,,,
Texas,Lavaca,-1,,,
Texas,Lee,-1,,,
Texas,Leon,-1,,,
Texas,Liberty,-1,,,
Texas,Limestone,-1,,,
Texas,Lipscomb,-1,,,
Texas,Live Oak,-1,,,
Texas,Llano,-1,,,
Texas,Loving,-1,,,
Texas,Lubbock,1,2020-04-15,3.1,1.0
Texas,Lynn,-1,,,
Texas,McCulloch,-1,,,
Texas,McLennan,-1,,,
Texas,McMullen,-1,,,
Texas,Madison,-1,,,
Texas,Marion,-1,,,
Texas,Martin,-1,,,
Texas,Mason,-1,,,
Texas,Matagorda,-1,,,
Texas,Maverick,-1,,,
Texas,Medina,-1,,,
Texas,Menard,-1,,,
Texas,Midland,-1,,,
Texas,Milam,-1,,,
Texas,Mills,-1,,,
Texas,Mitchell,-1,,,
Texas,Montague,-1,,,
Texas,Montgomery,1,2020-04-29,0.9,0.3
Texas,Moore,-1,,,
Texas,Morris,-1,,,
Texas,Motley,-1,,,
Texas,Nacogdoches,-1,,,
Texas,Navarro,-1,,,
Texas,Newton,-1,,,
Texas,Nolan,-1,,,
Texas,Nueces,-1,,,
Texas,Ochiltree,-1,,,
Texas,Oldham,-1,,,
Texas,Orange,-1,,,
Texas,Palo Pinto,-1,,,
Texas,Panola,-1,,,
Texas,Parker,-1,,,
Texas,Parmer,-1,,,
Texas,Pecos,-1,,,
Texas,Polk,-1,,,
Texas,Potter,-1,,,
Texas,Presidio,-1,,,
Texas,Rains,-1,,,
Texas,Randall,-1,,,
Texas,Reagan,-1,,,
Texas,Real,-1,,,
Texas,Red River,-1,,,
Texas,Reeves,-1,,,
Texas,Refugio,-1,,,
Texas,Roberts,-1,,,
Texas,Robertson,-1,,,
Texas,Rockwall,-1,,,
Texas,Runnels,-1,,,
Texas,Rusk,-1,,,
Texas,Sabine,-1,,,
Texas,San Augustine,-1,,,
Texas,San Jacinto,-1,,,
Texas,San Patricio,-1,,,
Texas,San Saba,-1,,,
Texas,Schleicher,-1,,,
Texas,Scurry,-1,,,
Texas,Shackelford,-1,,,
Texas,Shelby,-1,,,
Texas,Sherman,-1,,,
Texas,Smith,-1,,,
Texas,Somervell,-1,,,
Texas,Starr,-1,,,
Texas,Stephens,-1,,,
Texas,Sterling,-1,,,
Texas,Stonewall,-1,,,
Texas,Sutton,-1,,,
Texas,Swisher,-1,,,
Texas,Tarrant,1,2020-05-01,4.5,0.1
Texas,Taylor,-1,,,
Texas,Terrell,-1,,,
Texas,Terry,-1,,,
Texas,Throckmorton,-1,,,
Texas,Titus,-1,,,
Texas,Tom Green,-1,,,
Texas,Travis,1,2020-04-17,3.0,1.0
Texas,Trinity,-1,,,
Texas,Tyler,-1,,,
Texas,Upshur,-1,,,
Texas,Upton,-1,,,
Texas,Uvalde,-1,,,
Texas,Val Verde,-1,,,
Texas,Van Zandt,-1,,,
Texas,Victoria,-1,,,
Texas,Walker,-1,,,
Texas,Waller,-1,,,
Texas,Ward,-1,,,
Texas,Washington,1,2020-04-24,1.9000000000000001,0.8
Texas,Webb,1,2020-04-03,1.0,1.0
Texas,Wharton,-1,,,
Texas,Wheeler,-1,,,
Texas,Wichita,-1,,,
Texas,Wilbarger,-1,,,
Texas,Willacy,-1,,,
Texas,Williamson,1,2020-05-01,1.1,0.1
Texas,Wilson,-1,,,
Texas,Winkler,-1,,,
Texas,Wise,-1,,,
Texas,Wood,-1,,,
Texas,Yoakum,-1,,,
Texas,Young,-1,,,
Texas,Zapata,-1,,,
Texas,Zavala,-1,,,
Texas,Out of TX,-1,,,
Utah,Beaver,-1,,,
Utah,Box Elder,-1,,,
Utah,Cache,-1,,,
Utah,Carbon,-1,,,
Utah,Daggett,-1,,,
Utah,Davis,-1,,,
Utah,Duchesne,-1,,,
Utah,Emery,-1,,,
Utah,Garfield,-1,,,
Utah,Grand,-1,,,
Utah,Iron,-1,,,
Utah,Juab,-1,,,
Utah,Kane,-1,,,
Utah,Millard,-1,,,
Utah,Morgan,-1,,,
Utah,Piute,-1,,,
Utah,Rich,-1,,,
Utah,Salt Lake,1,2020-04-19,2.2,1.0
Utah,San Juan,-1,,,
Utah,Sanpete,-1,,,
Utah,Sevier,-1,,,
Utah,Summit,-1,,,
Utah,Tooele,-1,,,
Utah,Uintah,-1,,,
Utah,Utah,-1,,,
Utah,Wasatch,-1,,,
Utah,Washington,-1,,,
Utah,Wayne,-1,,,
Utah,Weber,-1,,,
Utah,Out of UT,-1,,,
Utah,Bear River,-1,,,
Utah,Central Utah,-1,,,
Utah,Southeast Utah,-1,,,
Utah,Southwest Utah,-1,,,
Utah,TriCounty,-1,,,
Utah,Weber-Morgan,-1,,,
Vermont,Addison,-1,,,
Vermont,Bennington,-1,,,
Vermont,Caledonia,-1,,,
Vermont,Chittenden,1,2020-04-11,3.5,1.0
Vermont,Essex,-1,,,
Vermont,Franklin,-1,,,
Vermont,Grand Isle,-1,,,
Vermont,Lamoille,-1,,,
Vermont,Orange,-1,,,
Vermont,Orleans,-1,,,
Vermont,Rutland,-1,,,
Vermont,Washington,-1,,,
Vermont,Windham,-1,,,
Vermont,Windsor,-1,,,
Vermont,Out of VT,-1,,,
Virginia,Accomack,-1,,,
Virginia,Albemarle,-1,,,
Virginia,Alleghany,-1,,,
Virginia,Amelia,-1,,,
Virginia,Amherst,-1,,,
Virginia,Appomattox,-1,,,
Virginia,Arlington,1,2020-04-17,4.2,1.0
Virginia,Augusta,-1,,,
Virginia,Bath,-1,,,
Virginia,Bedford,-1,,,
Virginia,Bland,-1,,,
Virginia,Botetourt,-1,,,
Virginia,Brunswick,-1,,,
Virginia,Buchanan,-1,,,
Virginia,Buckingham,-1,,,
Virginia,Campbell,-1,,,
Virginia,Caroline,-1,,,
Virginia,Carroll,-1,,,
Virginia,Charles City,-1,,,
Virginia,Charlotte,-1,,,
Virginia,Chesterfield,1,2020-04-26,3.3000000000000003,0.6
Virginia,Clarke,-1,,,
Virginia,Craig,-1,,,
Virginia,Culpeper,-1,,,
Virginia,Cumberland,-1,,,
Virginia,Dickenson,-1,,,
Virginia,Dinwiddie,-1,,,
Virginia,Essex,-1,,,
Virginia,Fairfax,1,2020-04-24,13.5,0.8
Virginia,Fauquier,-1,,,
Virginia,Floyd,-1,,,
Virginia,Fluvanna,-1,,,
Virginia,Franklin,-1,,,
Virginia,Frederick,-1,,,
Virginia,Giles,-1,,,
Virginia,Gloucester,-1,,,
Virginia,Goochland,-1,,,
Virginia,Grayson,-1,,,
Virginia,Greene,-1,,,
Virginia,Greensville,-1,,,
Virginia,Halifax,-1,,,
Virginia,Hanover,1,2020-05-01,1.0,0.1
Virginia,Henrico,1,2020-04-13,12.0,1.0
Virginia,Henry,-1,,,
Virginia,Highland,-1,,,
Virginia,Isle of Wight,-1,,,
Virginia,James City,1,2020-04-23,3.0,0.9
Virginia,King and Queen,-1,,,
Virginia,King George,-1,,,
Virginia,King William,-1,,,
Virginia,Lancaster,-1,,,
Virginia,Lee,-1,,,
Virginia,Loudoun,1,2020-04-11,1.2000000000000002,1.0
Virginia,Louisa,-1,,,
Virginia,Lunenburg,-1,,,
Virginia,Madison,-1,,,
Virginia,Mathews,-1,,,
Virginia,Mecklenburg,1,2020-04-26,2.4000000000000004,0.6
Virginia,Middlesex,-1,,,
Virginia,Montgomery,-1,,,
Virginia,Nelson,-1,,,
Virginia,New Kent,-1,,,
Virginia,Northampton,-1,,,
Virginia,Northumberland,-1,,,
Virginia,Nottoway,-1,,,
Virginia,Orange,-1,,,
Virginia,Page,-1,,,
Virginia,Patrick,-1,,,
Virginia,Pittsylvania,-1,,,
Virginia,Powhatan,-1,,,
Virginia,Prince Edward,-1,,,
Virginia,Prince George,-1,,,
Virginia,Prince William,1,2020-04-24,5.1000000000000005,0.8
Virginia,Pulaski,-1,,,
Virginia,Rappahannock,-1,,,
Virginia,Richmond,-1,,,
Virginia,Roanoke,-1,,,
Virginia,Rockbridge,-1,,,
Virginia,Rockingham,-1,,,
Virginia,Russell,-1,,,
Virginia,Scott,-1,,,
Virginia,Shenandoah,-1,,,
Virginia,Smyth,-1,,,
Virginia,Southampton,-1,,,
Virginia,Spotsylvania,-1,,,
Virginia,Stafford,-1,,,
Virginia,Surry,-1,,,
Virginia,Sussex,-1,,,
Virginia,Tazewell,-1,,,
Virginia,Warren,-1,,,
Virginia,Washington,-1,,,
Virginia,Westmoreland,-1,,,
Virginia,Wise,-1,,,
Virginia,Wythe,-1,,,
Virginia,York,-1,,,
Virginia,Alexandria,1,2020-04-25,2.3000000000000003,0.7
Virginia,Bristol,-1,,,
Virginia,Buena Vista,-1,,,
Virginia,Charlottesville,-1,,,
Virginia,Chesapeake,-1,,,
Virginia,Colonial Heights,-1,,,
Virginia,Covington,-1,,,
Virginia,Danville,-1,,,
Virginia,Emporia,-1,,,
Virginia,Fairfax City,-1,,,
Virginia,Falls Church,-1,,,
Virginia,Franklin City,-1,,,
Virginia,Fredericksburg,-1,,,
Virginia,Galax,-1,,,
Virginia,Hampton,-1,,,
Virginia,Harrisonburg,0,,,
Virginia,Hopewell,-1,,,
Virginia,Lexington,-1,,,
Virginia,Lynchburg,-1,,,
Virginia,Manassas,-1,,,
Virginia,Manassas Park,-1,,,
Virginia,Martinsville,-1,,,
Virginia,Newport News,-1,,,
Virginia,Norfolk,-1,,,
Virginia,Norton,-1,,,
Virginia,Petersburg,-1,,,
Virginia,Poquoson,-1,,,
Virginia,Portsmouth,-1,,,
Virginia,Radford,-1,,,
Virginia,Richmond City,1,2020-04-25,1.2000000000000002,0.7
Virginia,Roanoke City,-1,,,
Virginia,Salem,-1,,,
Virginia,Staunton,-1,,,
Virginia,Suffolk,1,2020-04-30,2.1,0.2
Virginia,Virginia Beach,1,2020-04-18,1.5,1.0
Virginia,Waynesboro,-1,,,
Virginia,Williamsburg,-1,,,
Virginia,Winchester,-1,,,
Virginia,Out of VA,-1,,,
Washington,Adams,-1,,,
Washington,Asotin,-1,,,
Washington,Benton,1,2020-04-09,2.6,1.0
Washington,Chelan,-1,,,
Washington,Clallam,-1,,,
Washington,Clark,1,2020-04-08,1.5,1.0
Washington,Columbia,-1,,,
Washington,Cowlitz,-1,,,
Washington,Douglas,-1,,,
Washington,Ferry,-1,,,
Washington,Franklin,1,2020-05-01,1.4000000000000001,0.1
Washington,Garfield,-1,,,
Washington,Grant,-1,,,
Washington,Grays Harbor,-1,,,
Washington,Island,-1,,,
Washington,Jefferson,-1,,,
Washington,King,1,2020-04-05,14.100000000000001,1.0
Washington,Kitsap,-1,,,
Washington,Kittitas,-1,,,
Washington,Klickitat,-1,,,
Washington,Lewis,-1,,,
Washington,Lincoln,-1,,,
Washington,Mason,-1,,,
Washington,Okanogan,-1,,,
Washington,Pacific,-1,,,
Washington,Pend Oreille,-1,,,
Washington,Pierce,1,2020-04-23,3.0,0.9
Washington,San Juan,-1,,,
Washington,Skagit,1,2020-04-22,0.7000000000000001,1.0
Washington,Skamania,-1,,,
Washington,Snohomish,1,2020-04-02,5.300000000000001,1.0
Washington,Spokane,1,2020-04-06,1.8,1.0
Washington,Stevens,-1,,,
Washington,Thurston,-1,,,
Washington,Wahkiakum,-1,,,
Washington,Walla Walla,-1,,,
Washington,Whatcom,1,2020-04-07,3.0,1.0
Washington,Whitman,-1,,,
Washington,Yakima,1,2020-04-16,2.4000000000000004,1.0
Washington,Out of WA,-1,,,
West Virginia,Barbour,-1,,,
West Virginia,Berkeley,-1,,,
West Virginia,Boone,-1,,,
West Virginia,Braxton,-1,,,
West Virginia,Brooke,-1,,,
West Virginia,Cabell,-1,,,
West Virginia,Calhoun,-1,,,
West Virginia,Clay,-1,,,
West Virginia,Doddridge,-1,,,
West Virginia,Fayette,-1,,,
West Virginia,Gilmer,-1,,,
West Virginia,Grant,-1,,,
West Virginia,Greenbrier,-1,,,
West Virginia,Hampshire,-1,,,
West Virginia,Hancock,-1,,,
West Virginia,Hardy,-1,,,
West Virginia,Harrison,-1,,,
West Virginia,Jackson,1,2020-04-25,2.1,0.7
West Virginia,Jefferson,-1,,,
West Virginia,Kanawha,-1,,,
West Virginia,Lewis,-1,,,
West Virginia,Lincoln,-1,,,
West Virginia,Logan,-1,,,
West Virginia,McDowell,-1,,,
West Virginia,Marion,-1,,,
West Virginia,Marshall,-1,,,
West Virginia,Mason,-1,,,
West Virginia,Mercer,-1,,,
West Virginia,Mineral,-1,,,
West Virginia,Mingo,-1,,,
West Virginia,Monongalia,-1,,,
